id,lat,lon,x,y,diam
08-1-031738,8.70146,162.282,4920933.953531826,263857.4207817198,4353.96
07-1-070957,-19.7946,81.5371,2472478.0558689185,-600238.5923058693,5711.1900000000005
02-1-110823,31.2779,-156.651,-4750183.167293441,948450.722231505,3777.9500000000003
05-1-094990,-44.166,-33.33100000000002,-1010707.5929873269,-1339261.094832986,3083.89
07-1-178238,-46.1519,33.9693,1030062.987563061,-1399480.2364403044,3205.25
02-1-062730,17.0639,-94.74700000000001,-2873046.4826368913,517434.6193026443,7502.97
07-1-097814,-25.9371,72.7931,2207330.6797601553,-786499.7722862075,3061.5
02-1-156897,49.3346,-151.958,-4607875.6837529065,1495990.363835245,6186.06
08-1-038110,9.29899,155.519,4715857.1346133035,281976.5323606618,4856.3
03-1-073838,-24.3625,-164.57,-4990313.779302279,-738752.6247083418,4313.21
09-1-015795,-3.18193,152.462,4623158.652366678,-96486.77841511396,6100.7
08-1-164581,41.6862,97.2163,2947923.9318392435,1264065.2504511802,3315.3199999999997
02-1-058646,16.2564,-176.079,-5339305.219333816,492948.5138351436,7884.05
08-1-045671,11.5759,135.355,4104417.0966607532,351020.072174912,4599.05
09-1-180937,-53.661,119.219,3615119.5142166773,-1627181.3071102854,7181.94
02-1-131896,39.2574,-136.406,-4136286.937956534,1190415.8969410057,5407.4400000000005
07-1-219124,-56.7676,56.7766,1721656.7376917654,-1721383.827537948,4251.68
09-1-024433,-5.30932,173.539,5262283.909256476,-160996.3708739453,3806.93
02-1-048689,13.3273,-162.472,-4926695.390112415,404128.3881077673,4199.93
07-1-112066,-30.9977,74.4811,2258516.49527612,-939954.1194426584,3930.98
03-1-124641,-44.3851,-163.362,-4953683.1719899075,-1345904.9409109172,3896.08
07-1-035823,-9.22005,55.5302,1683861.7137231056,-279582.80707817944,3174.25
02-1-068528,18.5559,-153.699,-4660668.636841352,562677.0581354754,9173.34
07-1-022605,-6.47974,74.0106,2244249.3589015575,-196487.42667737833,3845.3599999999997
07-1-027425,-6.64496,38.2784,1160729.3368757635,-201497.45063445636,3744.0299999999997
07-1-208137,-54.0338,31.8779,966644.7324859947,-1638485.852148408,5799.88
03-1-091547,-30.8036,-163.619,-4961476.273048914,-934068.3571253308,5063.97
08-1-169486,42.0117,161.263,4890034.459449618,1273935.5010142408,4121.660000000001
06-1-088589,43.3018,63.8424,1935915.4671187208,1313055.655396436,3885.17
03-1-032418,-11.9631,-179.735,-5450167.388484508,-362761.2734591427,3530.3399999999997
09-1-028485,-6.2754,99.0242,3002745.5170710627,-190291.15325170767,8659.470000000001
02-1-160853,50.2037,-177.615,-5385881.885585311,1522344.3876888733,5945.36
08-1-065504,17.3302,130.097,3944976.9201305755,525509.7275205954,3829.81
02-1-001196,26.3581,-91.743,-2781955.137962746,799265.9028147744,6837.23
02-1-001016,34.468,-147.552,-4474271.001784104,1045185.2424195844,9244.41
02-1-064574,16.9188,-144.025,-4367320.544838129,513034.70115610026,3562.3900000000003
08-1-157861,38.7993,133.487,4047773.0780684412,1176524.770111703,6114.429999999999
03-1-050563,-17.7758,-147.738,-4479911.144962996,-539021.8124695964,5622.849999999999
04-1-013707,8.67294,-72.24900000000002,-2190831.7447943767,262992.59882762306,3389.4
09-1-006686,-0.984061,165.448,5016937.680974684,-29840.026541738964,3702.3
08-1-188978,48.1661,134.18,4068787.159912377,1460557.5288646263,3414.2000000000003
09-1-183438,-55.0556,126.489,3835570.271800244,-1669470.2516118041,7681.42
08-1-214892,58.6665,92.8641,2815950.6461232593,1778964.8376583657,4121.33
09-1-161844,-45.9713,164.915,5000775.335198612,-1394003.839353703,3020.2599999999998
02-1-079177,21.6298,-100.70100000000002,-3053591.7110622777,655888.0050042685,3776.86
08-1-122505,30.2324,166.803,5058025.820799407,916747.6593630568,4802.7
05-1-115998,-53.5071,-29.579000000000008,-896934.3821959178,-1622514.5434800086,3427.7000000000003
09-1-125710,-33.0164,104.523,3169487.556383376,-1001167.8669438888,3268.42
09-1-108705,-28.158,115.12,3490824.100828089,-853844.9012432012,3103.98
03-1-019551,-6.45859,-153.254,-4647174.745902604,-195846.0878159076,7593.549999999999
08-1-027834,7.3339,133.724,4054959.712118965,222388.4196756699,4402.9800000000005
04-1-102365,53.5271,-40.79899999999998,-1237162.373954874,1623121.0104884917,4457.09
03-1-135877,-49.6254,-144.718,-4388334.6266820645,-1504808.3941385876,3032.3
08-1-132069,32.5491,104.904,3181040.752894977,986997.765290684,3700.79
05-1-096372,-44.9376,-8.290999999999997,-251410.89836662327,-1362658.59202026,3290.29
09-1-074736,-19.6096,145.268,4405012.469415347,-594628.7724774017,3390.32
07-1-045918,-12.611,58.1641,1763730.3864052729,-382407.7721989491,3805.72
07-1-161605,-42.5134,31.3243,949857.7256911857,-1289148.7259220365,4601.02
07-1-049462,-13.9842,30.9171,937510.057398472,-424047.7970013912,3145.84
02-1-130024,38.2276,-105.42500000000001,-3196839.218465959,1159188.9106742167,7462.349999999999
03-1-107661,-36.9885,-132.283,-4011263.7641577655,-1121615.2471636531,3103.67
03-1-015507,-5.12276,-154.363,-4680803.341522986,-155339.246618816,3219.57
03-1-079257,-26.8781,-166.649,-5053356.024834087,-815034.0450353322,5721.42
02-1-152789,46.4262,-102.709,-3114480.9987139693,1407797.9314616485,4690.49
03-1-103733,-34.3772,-166.332,-5043743.522749632,-1042431.8822010716,3026.35
07-1-212651,-54.6278,40.1698,1218082.921868,-1656497.9223003532,3061.3100000000004
08-1-150493,36.9773,172.48,5230171.481157302,1121275.6256389027,5194.42
03-1-110767,-38.2679,-138.197,-4190596.0585661856,-1160410.9416963097,3190.3700000000003
03-1-018592,-5.47056,-124.19999999999999,-3766160.122679365,-165885.70789633517,4967.33
02-1-027773,8.07067,-127.03899999999999,-3852248.114533526,244729.7545676705,8623.66
07-1-131534,-35.6403,30.4674,923873.6467127319,-1080733.306121815,7056.339999999999
05-1-097359,-44.6152,-41.83499999999998,-1268577.3649942928,-1352882.3438435139,3404.03
08-1-099784,24.2467,131.463,3986398.6168099632,735241.1807292253,3316.04
09-1-100543,-26.38,107.169,3249723.1416056757,-799929.9841890633,5663.44
05-1-106050,-49.195,-10.870000000000005,-329614.819110505,-1491757.2241160336,3811.75
07-1-169236,-43.8262,24.8118,752376.9060539121,-1328957.22035886,3052.4900000000002
02-1-106778,30.1577,-95.56400000000002,-2897820.6599334218,914482.5050863727,3503.6800000000003
02-2-000849,23.6187,-119.912,-3636133.596060613,716198.1166628593,6115.490000000001
08-1-205696,54.1435,130.149,3946553.734352631,1641812.3236899374,3726.3700000000003
09-1-016517,-2.3162,172.055,5217284.05722704,-70234.94425241502,5265.990000000001
07-1-215566,-55.3306,29.6421,898847.7856076813,-1677809.1729784452,3718.07
03-1-154361,-57.0314,-156.448,-4744027.527157338,-1729383.1273798386,4130.04
06-1-068589,32.6717,38.4252,1165180.8047180285,990715.4080526846,7110.59
05-1-102190,-47.1029,-39.48000000000002,-1197165.874745422,-1428317.7426936706,4736.73
08-1-182755,46.0355,166.496,5048716.5522191925,1395950.5984509334,6043.18
02-1-016912,4.87588,-172.974,-5245151.216266832,147853.017866102,5749.98
09-1-024424,-5.04736,173.352,5256613.442727161,-153052.86599683514,4602.56
05-1-000497,-30.31,-15.420999999999992,-467616.38689080894,-919100.7513559707,9914.87
04-1-097715,51.5362,-1.5059999999999718,-45666.96573876826,1562750.2521290525,3780.78
08-1-172900,43.2555,107.42,3257334.302562137,1311651.6842717978,7708.55
07-1-007184,-1.66663,68.4996,2077137.3747140698,-50537.80551740025,5606.4800000000005
08-1-044144,11.6512,101.328,3072604.4517782186,353303.4204618504,6062.610000000001
07-1-020543,-5.26019,67.4223,2044470.0293021337,-159506.58466760683,3754.63
02-1-111412,31.871,-138.186,-4190262.501711521,966435.501368068,4546.13
07-1-075097,-20.5836,3.36901,102159.67081246384,-624163.7157905232,7203.56
07-1-001431,-36.2605,67.3454,2042138.1636545165,-1099539.8480548724,8943.38
05-1-079357,-36.0775,-81.13999999999999,-2460436.6534154885,-1093990.674927253,3968.79
09-1-052940,-13.1344,94.5392,2866745.2904187525,-398279.01381094893,3285.3599999999997
09-1-178956,-52.9841,140.197,4251242.759414485,-1606655.4312081784,4910.76
09-1-017466,-4.07501,162.542,4928818.024642105,-123567.95621191338,3635.49
03-1-105540,-36.0449,-143.44,-4349581.384840002,-1093002.1337034255,3869.5
07-1-015475,-4.33696,62.3143,1889578.3553355783,-131511.15785551936,3203.38
08-1-022198,6.06943,156.927,4758552.412010506,184045.45276484557,9084.03
08-1-068729,18.6181,121.823,3694081.518721162,564563.1705318574,3764.43
09-1-014171,-3.24872,126.084,3823289.3148784633,-98512.0749899429,6307.24
03-1-055109,-18.09,-119.94200000000001,-3637043.2965733376,-548549.4091728642,4480.65
09-1-169547,-48.6813,95.8805,2907418.0003426643,-1476180.119003148,3379.79
08-1-038618,10.0777,164.819,4997864.2935578935,305589.6285694512,7826.76
02-1-162502,50.8473,-130.976,-3971631.145153403,1541860.4960218559,6298.71
07-1-005611,-0.920312,74.7641,2267098.0034461543,-27906.943275549856,3468.19
02-1-008583,1.14225,-170.3,-5164066.577232657,34636.847021984744,3026.41
02-1-141797,43.8218,-101.70999999999998,-3084187.971640243,1328823.7976169938,4126.8099999999995
02-1-142237,43.4164,-122.923,-3727437.2041877266,1316530.7113550436,5336.12
02-1-137546,41.2459,-149.727,-4540224.288956629,1250713.879259427,3524.7000000000003
09-1-021735,-5.76127,117.855,3573758.464238137,-174701.00909813968,4645.51
08-1-007780,1.19161,146.966,4456501.518435553,36133.60759892076,8766.400000000001
03-1-033000,-12.3622,-170.449,-5168584.756445856,-374863.32261342066,3023.33
08-1-078597,20.7992,129.416,3924326.7184917293,630701.4301419698,5969.0599999999995
03-1-144343,-53.015,-171.434,-5198453.256613643,-1607592.4227362848,3971.0800000000004
09-1-182150,-52.9594,172.057,5217344.703927887,-1605906.444452702,3293.96
02-1-177426,58.8419,-94.84100000000001,-2875896.8775767614,1784283.5533227613,4039.9900000000002
07-1-120258,-32.6335,48.1671,1460587.8522150503,-989557.056066482,4947.0599999999995
02-1-031446,8.39063,-140.851,-4271074.230591878,254432.01376938136,5315.98
08-1-164538,41.799,93.8052,2844487.9512074273,1267485.724379024,5122.620000000001
03-1-051231,-17.0084,-168.929,-5122493.263801148,-515751.67335410404,3543.06
07-1-122948,-33.7646,19.5902,594040.4994791731,-1023855.7977312376,5728.3
02-1-013260,2.30545,-96.55700000000002,-2927931.746904602,69908.96823535542,3770.8599999999997
02-1-037411,9.39106,-90.16000000000003,-2733953.274241318,284768.40323421324,3148.77
06-1-088180,43.7302,86.3816,2619379.5269987113,1326046.1787181417,3969.31
08-1-179581,44.404,94.0564,2852105.1768339733,1346478.0522339337,6247.99
06-1-007856,3.6017,63.8404,1935854.8204178726,109215.61122265918,3502.4700000000003
06-1-023121,8.66701,55.4295,1680808.1523353937,262812.78135960776,3980.27
07-1-023805,-6.03109,34.3511,1041640.4427550014,-182882.8555095837,5003.57
08-1-140287,34.5424,132.901,4030003.5947198905,1047441.299691141,3038.4500000000003
05-2-001310,-3.9971,-72.59800000000001,-2201414.5940924045,-121205.4639803679,5147.929999999999
07-1-122448,-34.0559,8.90921,270157.0968323368,-1032688.9897097924,5023.31
08-1-107457,27.2742,90.1598,2733947.2095712326,827045.1241383378,3012.21
02-1-133151,38.9566,-179.126,-5431700.4680762,1181294.633133422,3355.08
05-1-074081,-33.9235,-59.16300000000001,-1794020.3811439562,-1028674.1781136349,5005.99
07-1-109891,-29.2001,42.3724,1284873.1335122313,-885444.8647202072,3899.41
09-1-008272,-2.28957,162.833,4937642.119615532,-69427.43343061993,3596.61
07-1-001650,-39.7587,57.8907,1755439.9823993105,-1205616.992508632,5209.83
03-1-152111,-55.2011,-104.94399999999999,-3182253.686911943,-1673882.299098518,3417.35
09-1-179439,-51.9512,120.002,3638862.6975987856,-1575334.4425550746,6989.22
07-1-014969,-3.55935,72.3218,2193039.284705254,-107931.41733219645,3618.9900000000002
05-2-009365,-22.8527,-61.74400000000003,-1872284.9485886865,-692970.4302379608,4963.14
09-1-014430,-3.56402,131.184,3977938.402041625,-108073.02737867724,4285.32
05-2-012915,-36.7142,-56.95600000000002,-1727096.7467578584,-1113297.5521423088,6914.54
09-1-114473,-29.9681,162.447,4925937.306351812,-908733.1978459541,3278.04
09-1-148089,-40.1161,133.166,4038039.2825822895,-1216454.557950223,6415.72
08-1-064098,17.2672,151.881,4605540.785770248,523599.35644387384,8251.95
09-1-093177,-24.6615,97.0819,2943848.4735422377,-747819.3064851625,4729.429999999999
05-1-067828,-30.2666,-8.653999999999996,-262418.27457058954,-917784.7179475628,5465.17
02-2-001551,50.0782,-173.819,-5270774.447375238,1518538.8072106426,5279.94
09-1-116038,-29.9887,119.954,3637407.1767784264,-909357.8588646917,3497.05
07-1-088889,-23.1701,74.6284,2262983.124793597,-702595.0616625859,3950.21
08-1-140713,35.2181,138.671,4204969.326667232,1067930.7875727387,3049.42
09-1-025362,-6.61998,167.57,5081283.830574728,-200739.97334086106,4019.3399999999997
07-2-003759,-42.6087,44.5109,1349719.6183942752,-1292038.541217458,5020.97
08-1-157976,38.9424,137.17,4159453.977680584,1180864.0415573989,3250.9
08-1-039318,10.2182,179.944,5456504.968723154,309850.05930404423,6217.17
08-1-086117,22.2144,104.638,3172974.7416821537,673615.0356622263,4040.8999999999996
06-1-094642,46.3551,12.841,389382.1427965035,1405641.9412464916,3202.87
08-1-188860,47.9187,132.134,4006745.584944567,1453055.5319696919,3900.96
07-1-026615,-7.38539,23.8085,721953.4885733629,-223949.76898900932,3181.13
09-1-057290,-13.901,178.401,5409716.0390186915,-421524.8942461019,4968.99
02-1-131360,39.514,-118.27799999999999,-3586585.2414675523,1198196.8686598428,5009.089999999999
07-1-116368,-31.6925,21.0864,639410.2963837857,-961022.7833173574,3206.88
06-1-003689,1.97829,71.1836,2158525.247252487,59988.380910590684,3718.9
03-1-060110,-20.4595,-164.429,-4986038.186892476,-620400.5880028863,3293.27
08-1-031123,8.80974,174.527,5292243.379475536,267140.83316564665,3860.42
07-1-095629,-24.8477,44.6685,1354498.5784211212,-753465.5143341391,3457.73
09-1-073846,-19.437,163.487,4957473.590792926,-589394.9621941935,6211.5
08-1-191453,49.3014,175.837,5331966.968531172,1494983.6286011632,3076.76
09-1-161739,-45.2651,167.328,5073945.579772084,-1372589.4892841687,3194.94
05-1-097333,-44.5687,-41.34699999999998,-1253779.569987308,-1351472.308048791,3240.0299999999997
05-1-092518,-43.0354,-44.44400000000002,-1347690.9862509,-1304977.5148434427,4034.2599999999998
08-1-080701,20.509,161.193,4887911.824919928,621901.5938488818,5740.67
02-1-140240,43.2274,-134.517,-4079006.1290053157,1310799.5981248794,4816.900000000001
05-1-114631,-52.7584,-22.319000000000017,-676786.8581165927,-1599811.451017448,5273.61
08-1-191462,49.1707,176.188,5342610.464530048,1491020.3667007268,3766.48
02-1-095771,25.6012,-155.343,-4710520.2249386525,776314.1588787357,3378.91
08-1-015419,3.58024,136.735,4146263.32024608,108564.87212255693,4046.9799999999996
09-1-116710,-30.7726,107.776,3268129.4153131344,-933128.3332621824,3448.06
03-1-133652,-48.2265,-147.536,-4473785.828177318,-1462389.0592302452,3177.61
03-1-096506,-32.9784,-126.20500000000001,-3826958.4402797855,-1000015.5796277713,4113.39
09-1-172202,-48.8581,163.499,4957837.470998016,-1481541.2873581378,5541.25
04-1-026094,15.0771,-20.968999999999994,-635850.3350439903,457188.1866799441,3469.68
05-1-084499,-39.4254,-75.471,-2288533.5798609857,-1195510.2198122633,3321.6
07-1-129219,-34.9762,22.0174,667641.3356286688,-1060595.5691051371,3488.54
07-1-066175,-18.0069,3.51281,106520.16860345655,-546029.5387526174,3608.6299999999997
06-1-011440,5.514,76.1707,2309750.8281527627,167202.95423876026,4652.48
09-1-103694,-27.5327,132.769,4026000.9124639025,-834883.7102229804,3112.0800000000004
03-1-019061,-6.4,-140.451,-4258944.8904222185,-194069.44271455667,4736.72
09-1-144807,-38.5565,127.555,3867894.9633523873,-1169162.2606287196,4498.54
08-1-120095,28.8881,147.799,4481760.869338869,875983.9793878727,3865.19
07-1-097345,-25.3365,89.8153,2723500.815350113,-768287.5680214633,3077.17
02-1-056047,15.1946,-125.72800000000001,-3812494.2021274664,460751.1803547817,3436.6
07-2-002417,-32.5618,89.2817,2707320.2755637867,-987382.8718410705,3296.5499999999997
05-1-013852,-4.68402,-70.44200000000001,-2136037.450577938,-142035.17985372467,3721.8399999999997
07-1-120199,-32.9053,49.87,1512225.4856523345,-997798.9427117659,3444.4900000000002
03-1-012100,-3.34935,-141.728,-4297667.808913859,-101563.51374312506,5529.91
09-1-143845,-39.231,151.921,4606753.719787213,-1189615.3604898083,3185.09
07-1-092647,-23.6683,3.46231,104988.839407037,-717702.1548438971,3099.78
02-1-120346,35.1708,-137.428,-4167277.402090015,1066496.4930976767,3351.35
09-1-007055,-1.49586,174.999,5306556.000875735,-45359.48696546825,4135.32
07-1-045266,-12.6796,69.2143,2098809.4732622094,-384487.9540380458,3339.8599999999997
05-1-124070,-57.1301,-70.519,-2138372.3485605973,-1732376.0420667022,3151.17
08-1-066744,17.2711,103.297,3132311.128763369,523717.6175105282,3774.19
07-1-132206,-35.5256,42.8373,1298970.4591244184,-1077255.2178281648,3161.33
03-1-128487,-46.0325,-109.715,-3326926.3917855606,-1395859.628399661,4525.75
05-1-041766,-18.3325,-45.39999999999998,-1376680.1092563856,-555902.8216507203,3018.44
02-1-112450,31.2821,-105.584,-3201660.631183399,948578.0803032866,5106.740000000001
08-1-195210,50.6843,104.987,3183557.5909801815,1536917.7899027197,3716.86
09-1-037699,-9.80284,92.1154,2793247.553660699,-297254.9524718695,8908.86
04-1-111014,57.5699,-51.74599999999998,-1569112.0910480386,1745712.251583243,3217.5699999999997
03-1-021056,-7.08996,-168.79,-5118278.318092191,-214991.34157320284,3135.7599999999998
02-1-016959,5.43678,-172.967,-5244938.952813864,164861.3851190074,6489.77
07-1-018071,-4.75092,2.70616,82059.83798381637,-144063.81199710027,5135.86
09-1-082854,-21.2507,121.264,3677130.765834063,-644392.4228584734,6899.29
04-1-057515,28.1192,-74.28699999999998,-2252630.732958792,852668.355246744,3179.3900000000003
06-1-028551,12.021,79.5857,2413305.0698512336,364516.9954487009,3575.39
04-1-084903,41.4178,-86.714,-2629459.008679698,1255926.4631973384,3120.46
07-1-134206,-35.9576,72.7882,2207182.0953430776,-1090354.9052113972,3413.92
02-1-102195,28.5092,-154.072,-4671979.246549559,864494.4619121624,7544.9400000000005
03-1-006490,-1.55597,-166.572,-5051021.126851427,-47182.22355946387,9512.779999999999
08-1-070138,18.5367,147.435,4470723.169784479,562094.8498073317,3357.17
02-1-086399,23.4933,-101.68,-3083278.2711275197,712395.568519671,3433.5499999999997
08-1-107483,26.8323,91.308,2768764.480528241,813645.2355859062,4499.799999999999
08-1-037326,9.52167,141.566,4292755.426145146,288728.93603311136,3023.97
03-1-102627,-34.6291,-132.983,-4032490.1094546705,-1050070.3341729147,3135.8100000000004
05-1-121012,-55.432,-16.113999999999976,-488630.468734744,-1680883.960711454,6880.68
06-1-043734,19.4141,74.1002,2246966.3310995614,588700.5574694804,3654.2799999999997
09-1-085511,-22.4874,110.742,3358068.472671162,-681893.3103280191,4465.75
03-2-001260,-12.7012,-135.339,-4103931.9230539664,-385142.9384072074,5707.3
08-1-086278,22.2436,100.291,3041159.1373883756,674500.4774946114,4476.62
08-1-138408,33.4266,97.2093,2947711.668386274,1013606.505287875,5163.03
06-1-084243,41.5417,82.07,2488637.369309948,1259683.5263148905,4192.43
08-1-068369,17.9445,114.277,3465261.51642053,544137.3616861504,3741.72
09-1-052858,-12.4436,95.8579,2906732.692623079,-377331.6433379465,4696.44
02-1-123635,35.9253,-127.90199999999999,-3878417.1659495663,1089375.4609926974,6712.99
09-1-140481,-37.7582,122.715,3721129.9472995037,-1144955.129985121,7563.93
02-1-012585,3.26144,-123.476,-3744206.016972282,98897.78800733808,5025.89
08-1-045380,11.726,130.07,3944158.189669123,355571.60707357683,7333.88
06-1-029459,12.4969,81.8601,2482272.498055919,378947.8779155537,3768.32
07-1-134293,-36.2921,73.5667,2230788.8236482777,-1100498.0659282752,6884.599999999999
08-1-029735,6.86306,159.762,4844519.110462969,208110.97336196335,9998.55
09-1-036755,-8.46148,107.141,3248874.0877938,-256580.42314693236,3885.73
09-1-029527,-7.37112,98.5183,2987404.9340914856,-223517.05477845675,3500.69
05-1-046782,-20.6447,-52.59699999999998,-1594917.2622589897,-626016.4725014388,5527.75
08-1-000467,44.1748,90.1426,2733425.647943937,1339527.9403167185,9349.349999999999
06-1-042507,17.7971,47.1236,1428945.4360474506,539667.6998336308,3669.73
02-1-095341,26.4086,-141.545,-4292118.635786238,800797.232011194,3198.02
09-2-000820,-19.3871,154.853,4695661.78323082,-587881.8270080285,3103.77
02-1-081356,21.0243,-156.599,-4748606.353071384,637527.216322446,6063.73
09-1-085029,-22.8768,101.969,3092041.719400098,-693701.2229831829,3064.25
02-1-116790,34.3294,-159.83,-4846581.0982918115,1040982.4260507972,7706.38
07-1-162379,-42.3137,44.3789,1345716.9361382874,-1283093.152842334,4490.160000000001
02-1-114331,32.427,-126.96700000000001,-3850064.8333029873,983295.2842038953,3315.44
02-1-041978,11.9942,-170.331,-5165006.601095805,363704.32965733367,5391.07
02-1-013131,3.08585,-103.02199999999999,-3123972.207396728,93573.31090636169,3687.63
05-1-061754,-27.685,-56.161,-1702989.683170659,-839501.9564925784,3768.16
08-1-029811,7.4297,161.298,4891095.776714463,225293.39664630342,6212.66
07-1-102680,-27.0267,34.4527,1044721.295158095,-819540.0949083609,3000.71
09-1-060289,-14.6643,106.05,3215791.3124810522,-444670.7076248552,4040.6700000000005
02-1-154174,48.3247,-132.927,-4030792.001830918,1465366.8122418965,6017.97
09-1-024917,-6.61021,176.035,5337970.991915153,-200443.71420721716,4593.87
09-1-028414,-6.34552,100.976,3061930.632428918,-192417.426583449,3895.3199999999997
07-1-132321,-35.3797,44.2975,1343248.6154137617,-1072831.0410012812,3715.44
08-1-136676,34.1822,139.294,4223860.773981478,1036518.8288683625,3890.25
07-1-001274,-29.937,38.4184,1164974.6059351445,-907790.1416477631,8898.039999999999
02-1-055170,15.2538,-103.81200000000001,-3147927.6542318063,462546.32269989135,3896.2400000000002
06-1-009891,4.89163,15.061,456699.9807381153,148330.61063528233,7957.650000000001
09-1-129096,-33.4619,143.534,4352431.779779871,-1014676.9195578474,3744.26
02-1-088530,23.8768,-155.28,-4708609.853861932,724024.5734073323,7234.320000000001
05-1-123671,-57.3306,-83.447,-2530392.622844002,-1738455.8738267443,4707.16
08-2-000620,8.01843,149.565,4535311.906187917,243145.66274151296,5612.110000000001
02-1-134800,40.8095,-132.328,-4012628.3149268525,1237480.7691343282,4888.620000000001
08-1-116544,28.7407,91.9684,2788790.021148349,871514.317535353,3984.17
08-1-050450,12.8164,109.421,3318011.3267608606,388636.1883760694,7510.28
09-1-131625,-34.9225,126.891,3847760.258670752,-1058967.20518736,6999.450000000001
03-1-051236,-17.5435,-168.685,-5115094.366297656,-531977.6981660665,3994.83
09-1-141780,-37.974,147.678,4478091.743937547,-1151498.9090066524,4720.13
02-1-094838,26.0552,-128.105,-3884572.806085669,790080.9599712995,9775.79
03-1-117222,-40.3124,-115.66300000000001,-3507289.680108402,-1222407.0316384835,8105.499999999999
08-1-038565,9.72214,164.562,4990071.192498887,294807.85809264064,4117.61
05-1-104849,-47.6525,-31.057000000000016,-941752.2941228109,-1444983.4560867834,3483.46
08-1-180749,45.5265,123.83,3754940.4830224304,1380516.0130850414,3985.84
02-1-172616,56.1041,-111.751,-3388664.733249129,1701264.284531525,7734.83
06-1-068699,32.5656,32.8946,997474.4828622275,987498.1005726825,4964.46
09-1-110781,-28.8953,100.843,3057897.626822506,-876202.3075109265,4216.34
07-1-175059,-44.365,80.1324,2429882.845528116,-1345295.4415673919,3175.59
02-1-037474,9.89293,-90.04700000000003,-2730526.735643389,299986.7831115811,4870.25
02-1-149400,46.0568,-167.823,-5088955.638232038,1396596.485814968,8846.09
02-1-130443,38.3859,-93.57,-2837355.899187667,1163989.0970463597,9124.599999999999
02-1-049059,13.2744,-168.239,-5101570.152008485,402524.28287032986,4798.66
03-1-107174,-36.8693,-112.999,-3426508.274578467,-1118000.7037930945,3927.72
09-1-037797,-9.44247,94.9762,2879996.5945541062,-286327.32667951874,4114.88
08-1-027273,7.87734,125.404,3802669.4365900415,238867.34123016967,3559.61
05-1-113774,-52.8489,-53.83300000000003,-1632396.92338324,-1602555.7142308336,3652.31
03-1-097355,-32.9092,-149.746,-4540800.432614689,-997917.2037784201,6449.3
04-1-077140,35.1373,-39.976,-1212206.2565557996,1065480.6608584677,3376.69
03-1-050256,-17.8807,-140.378,-4256731.285841255,-542202.7319290896,3429.5499999999997
09-1-151076,-41.5241,140.005,4245420.676133048,-1259149.8353474254,4068.72
08-1-074164,19.4201,144.632,4385726.818545588,588882.4975720254,4048.61
02-1-064618,17.7322,-145.172,-4402101.427774629,537699.7143911034,7319.410000000001
09-2-001827,-42.5864,161.281,4890580.279757253,-1291362.3305029995,5313.79
02-1-002059,0.243941,-177.92,-5395130.507464676,7397.108425817448,7046.33
08-1-085947,21.8633,109.751,3328018.0324008297,662968.5073283074,3499.07
06-2-016742,45.5855,81.3253,2466055.5702490835,1382305.0907600664,3199.56
03-1-018565,-6.57353,-120.625,-3657754.1449130313,-199331.45371365934,9991.14
07-1-207353,-53.2956,16.3124,494646.6214588961,-1616101.154865301,3709.93
07-1-066406,-18.0095,8.11632,246114.0155145329,-546108.3794637201,3768.4700000000003
09-1-041976,-11.1354,173.245,5253368.844231777,-337662.63631307415,3343.75
02-1-118910,34.9497,-91.50599999999997,-2774768.5039122216,1059792.000318897,9758.51
09-1-077963,-20.739,119.232,3615513.7177721914,-628875.9644464361,3213.23
05-1-066909,-30.6437,-44.682000000000016,-1354907.9436518475,-929219.6533925096,3301.64
07-1-098786,-26.1582,44.1608,1339103.4134107805,-793204.265064987,6129.46
08-1-055125,15.2563,168.091,5097082.296145711,462622.13107595174,3377.67
09-2-002472,-59.9786,166.575,5051112.096902699,-1818752.1057498918,7365.04
03-3-002531,-16.5735,-96.36399999999998,-2922079.34027274,-502564.0482546414,3787.34
07-1-179788,-45.6612,9.09464,275779.95570148685,-1384600.5683871743,5160.77
09-1-135163,-35.8967,138.654,4204453.829710022,-1088508.2131705668,5037.49
06-2-015649,43.56,88.009,2668727.7474789717,1320885.1444759513,3268.7
07-1-176179,-45.4477,78.2097,2371580.1396676037,-1378126.5330716183,3867.66
02-1-170855,54.5561,-177.385,-5378907.514987756,1654323.7380749416,8372.439999999999
09-1-150262,-40.6606,160.229,4858680.115111048,-1232965.6222561724,3877.57
09-1-189279,-57.8336,153.268,4647599.272808543,-1753708.5190900916,7607.87
04-1-095680,49.9022,-79.96499999999997,-2424806.7166671124,1513201.8975359923,4981.35
09-1-097652,-26.2109,179.418,5440554.886400052,-794802.3056323396,3181.3799999999997
08-1-042896,10.7192,119.558,3625399.1300104638,325042.0578665431,3107.44
09-1-060514,-15.3885,106.525,3230194.9039325234,-466630.8780020243,4234.15
03-1-020062,-6.47752,-166.465,-5047776.528356044,-196420.10883943675,8628.58
09-1-052947,-13.2042,94.4622,2864410.392436093,-400395.5836705546,4613.9400000000005
08-1-054470,13.4865,176.651,5356650.17577643,408955.865495292,4578.5
03-1-079840,-26.2091,-178.032,-5398526.722712181,-794747.7236015762,3027.16
08-1-165171,41.052,116.172,3522724.2654742934,1244834.1816121845,3928.01
02-1-015616,4.26447,-156.841,-4755944.603874029,129313.01818327275,3270.48
